MATCH_LEVEL,MATCH_TYPE,CRB_NO,CRB_CLIENT_NAME,CRB_TOTAL_AMOUNT,CRB_SI_NO,CRB_DATE,SAASANT_REFERENCE_NO,SAASANT_CUSTOMER,SAASANT_TOTAL,SAASANT_QB_INVOICE_ID,SAASANT_QbId,SAASANT_Ref No (Payment No),SAASANT_Payment Date,SAASANT_Customer,SAASANT_Payment method,SAASANT_Deposit To Account Name,SAASANT_Invoice No,SAASANT_Journal No,SAASANT_QB Journal Id,SAASANT_QB Invoice Id,SAASANT_QB Credit Memo Id,SAASANT_Credit Memo No,SAASANT_Amount,SAASANT_Total,SAASANT_Reference No,SAASANT_Memo,SAASANT_Currency Code,SAASANT_Exchange Rate
1,Reference No,4713,TOOBIGAN WS,350.0,372505.0,2024-05-28,4713,TOOBIGAN WS,350.0,302481,418227,,2024-05-28,TOOBIGAN WS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372505,,,302481.0,,,350.0,350.0,4713,,PHP,
1,Reference No,4716,FOREST MIST,350.0,372458.0,2024-05-28,4716,FOREST MIST,350.0,318642,418230,,2024-05-28,FOREST MIST,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372458,,,318642.0,,,350.0,350.0,4716,,PHP,
1,Reference No,4754,HERSVIL FOODS CORP,350.0,371045.0,2024-05-28,4754,HERSVIL FOODS CORP,350.0,318384,418235,,2024-05-28,Hersvil Foods Corp,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371045,,,318384.0,,,350.0,350.0,4754,,PHP,
1,Reference No,4752,PPI HOLDINGS INC.,700.0,371006.0,2024-05-28,4752,PPI HOLDINGS INC.,700.0,318362,418234,,2024-05-28,PPI HOLDINGS INC.,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371006,,,318362.0,,,700.0,700.0,4752,,PHP,
1,Reference No,4756,SIZZLING PLATE,350.0,371038.0,2024-05-28,4756,SIZZLING PLATE,350.0,318378,418237,,2024-05-28,SIZZLING PLATE,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371038,,,318378.0,,,350.0,350.0,4756,,PHP,
1,Reference No,4755,TAYOYADON,350.0,371069.0,2024-05-28,4755,TAYOYADON,350.0,318401,418236,,2024-05-28,TAYOYADON,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371069,,,318401.0,,,350.0,350.0,4755,,PHP,
1,Reference No,4762,KIPP'S CHICKEN,700.0,371001.0,2024-05-28,4762,KIPP'S CHICKEN,700.0,318357,418243,,2024-05-28,Kipp's Chicken,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371001,,,318357.0,,,700.0,700.0,4762,,PHP,
1,Reference No,4761,AN TONG BALBAL FOOD TRADING CORP.,350.0,371042.0,2024-05-28,4761,AN TONG BALBAL FOOD TRADING CORP.,350.0,318381,418242,,2024-05-28,AN TONG BALBAL FOOD TRADING CORP.,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371042,,,318381.0,,,350.0,350.0,4761,,PHP,
1,Reference No,4760,DENNIS THE GRILL BOY,350.0,371066.0,2024-05-28,4760,DENNIS THE GRILL BOY,350.0,318398,418241,,2024-05-28,DENNIS THE GRILL BOY,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371066,,,318398.0,,,350.0,350.0,4760,,PHP,
1,Reference No,4759,HOT STAR,700.0,371008.0,2024-05-28,4759,HOT STAR,700.0,318363,418240,,2024-05-28,HOT STAR,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371008,,,318363.0,,,700.0,700.0,4759,,PHP,
1,Reference No,4758,PA FORT FOOD VENTURES INC.,350.0,370999.0,2024-05-28,4758,PA FORT FOOD VENTURES INC.,350.0,318355,418239,,2024-05-28,PA Fort Food Ventures Inc.,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370999,,,318355.0,,,350.0,350.0,4758,,PHP,
1,Reference No,4757,HARVESTERS VEGETARIAN,350.0,371027.0,2024-05-28,4757,HARVESTERS VEGETARIAN,350.0,318368,418238,,2024-05-28,HARVESTERS VEGETARIAN,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371027,,,318368.0,,,350.0,350.0,4757,,PHP,
1,Reference No,4764,MR KIMBOB,700.0,371000.0,2024-05-28,4764,MR KIMBOB,700.0,318356,418245,,2024-05-28,MR KIMBOB,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371000,,,318356.0,,,700.0,700.0,4764,,PHP,
1,Reference No,4763,GOTO KING,350.0,371041.0,2024-05-28,4763,GOTO KING,350.0,318380,418244,,2024-05-28,Goto King,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371041,,,318380.0,,,350.0,350.0,4763,,PHP,
1,Reference No,4766,RBQ FOOD SPECIALISTS INC.,700.0,371036.0,2024-05-28,4766,RBQ FOOD SPECIALISTS INC.,700.0,318376,418247,,2024-05-28,RBQ FOOD SPECIALISTS INC.,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371036,,,318376.0,,,700.0,700.0,4766,,PHP,
1,Reference No,4765,LYDIAS LECHON,350.0,370998.0,2024-05-28,4765,LYDIAS LECHON,350.0,318354,418246,,2024-05-28,LYDIAS LECHON,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370998,,,318354.0,,,350.0,350.0,4765,,PHP,
1,Reference No,4768,PEPA WINGS,350.0,371040.0,2024-05-28,4768,PEPA WINGS,350.0,318379,418249,,2024-05-28,PEPA WINGS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371040,,,318379.0,,,350.0,350.0,4768,,PHP,
1,Reference No,4767,DAVAO TUNA GRILL,700.0,370997.0,2024-05-28,4767,DAVAO TUNA GRILL,700.0,318352,418248,,2024-05-28,DAVAO TUNA GRILL,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370997,,,318352.0,,,700.0,700.0,4767,,PHP,
1,Reference No,4853,DANIEL'S WRS,500.0,373271.0,2024-05-23,4853,DANIEL'S WRS,500.0,320797,418268,,2024-05-23,DANIEL'S WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373271,,,320797.0,,,500.0,500.0,4853,,PHP,
1,Reference No,4852,MFT WRS,500.0,373253.0,2024-05-23,4852,MFT WRS,500.0,320772,418267,,2024-05-23,MFT WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373253,,,320772.0,,,500.0,500.0,4852,,PHP,
1,Reference No,4858,HAPPY SPRING WRS,500.0,373272.0,2024-05-23,4858,HAPPY SPRING WRS,500.0,320798,418273,,2024-05-23,HAPPY SPRING WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373272,,,320798.0,,,500.0,500.0,4858,,PHP,
1,Reference No,4857,HYDRO BLESS RS,500.0,373275.0,2024-05-23,4857,HYDRO BLESS RS,500.0,320801,418272,,2024-05-23,HYDRO BLESS RS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373275,,,320801.0,,,500.0,500.0,4857,,PHP,
1,Reference No,4856,MODERN LIVING WATER RS,500.0,373254.0,2024-05-23,4856,MODERN LIVING WATER RS,500.0,320773,418271,,2024-05-23,MODERN LIVING WATER RS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373254,,,320773.0,,,500.0,500.0,4856,,PHP,
1,Reference No,4855,VENCEL WRS,500.0,373280.0,2024-05-23,4855,VENCEL WRS,500.0,320805,418270,,2024-05-23,VENCEL WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373280,,,320805.0,,,500.0,500.0,4855,,PHP,
1,Reference No,4854,KLIN WATER SOURCE,500.0,373265.0,2024-05-23,4854,KLIN WATER SOURCE,500.0,320792,418269,,2024-05-23,KLIN WATER SOURCE,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373265,,,320792.0,,,500.0,500.0,4854,,PHP,
1,Reference No,4860,57 PDW,500.0,373279.0,2024-05-23,4860,57 PDW,500.0,320804,418275,,2024-05-23,57 PDW,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373279,,,320804.0,,,500.0,500.0,4860,,PHP,
1,Reference No,4859,AGUA KLEEN WRS,500.0,373270.0,2024-05-23,4859,AGUA KLEEN WRS,500.0,320796,418274,,2024-05-23,AGUA KLEEN WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373270,,,320796.0,,,500.0,500.0,4859,,PHP,
1,Reference No,4864,FINE COOLER,500.0,373257.0,2024-05-23,4864,FINE COOLER,500.0,320776,418279,,2024-05-23,FINE COOLER,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373257,,,320776.0,,,500.0,500.0,4864,,PHP,
1,Reference No,4863,S.C HERNANDO WRS,500.0,373255.0,2024-05-23,4863,S.C HERNANDO WRS,500.0,320774,418278,,2024-05-23,S.C HERNANDO WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373255,,,320774.0,,,500.0,500.0,4863,,PHP,
1,Reference No,4862,JCO'S AQUA PDW,500.0,373256.0,2024-05-23,4862,JCO'S AQUA PDW,350.0,320775,418277,,2024-05-23,Jco's Aqua PDW,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373256,,,320775.0,,,350.0,350.0,4862,,PHP,
1,Reference No,4861,MCKY WRS,500.0,373274.0,2024-05-23,4861,MCKY WRS,500.0,320800,418276,,2024-05-23,MCKY WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373274,,,320800.0,,,500.0,500.0,4861,,PHP,
1,Reference No,4870,LIVING WATER,500.0,373259.0,2024-05-23,4870,LIVING WATER,500.0,320788,418285,,2024-05-23,LIVING WATER,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373259,,,320788.0,,,500.0,500.0,4870,,PHP,
1,Reference No,4869,OLIQUINO WRS,500.0,373260.0,2024-05-23,4869,OLIQUINO WRS,500.0,320789,418284,,2024-05-23,OLIQUINO WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373260,,,320789.0,,,500.0,500.0,4869,,PHP,
1,Reference No,4868,WATER MARKET,500.0,373258.0,2024-05-23,4868,WATER MARKET,500.0,320777,418283,,2024-05-23,WATER MARKET,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373258,,,320777.0,,,500.0,500.0,4868,,PHP,
1,Reference No,4867,R&K WRS,500.0,373278.0,2024-05-23,4867,R&K WRS,500.0,320803,418282,,2024-05-23,R&K WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373278,,,320803.0,,,500.0,500.0,4867,,PHP,
1,Reference No,4866,LUZ WATER SUPPLY,500.0,373281.0,2024-05-23,4866,LUZ WATER SUPPLY,500.0,320806,418281,,2024-05-23,LUZ WATER SUPPLY,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373281,,,320806.0,,,500.0,500.0,4866,,PHP,
1,Reference No,4865,EDUARDO ROLLE DEEPWELL,500.0,373273.0,2024-05-23,4865,EDUARDO ROLLE DEEPWELL,500.0,320799,418280,,2024-05-23,EDUARDO ROLLE DEEPWELL,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373273,,,320799.0,,,500.0,500.0,4865,,PHP,
1,Reference No,4871,COOL PEAK PDW,500.0,373261.0,2024-05-23,4871,COOL PEAK PDW,350.0,320790,418286,,2024-05-23,COOL PEAK PDW,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373261,,,320790.0,,,350.0,350.0,4871,,PHP,
1,Reference No,4880,AQUA PELS PWS,500.0,373252.0,2024-05-23,4880,AQUA PELS PWS,350.0,320771,418290,,2024-05-23,AQUA PELS PWS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373252,,,320771.0,,,350.0,350.0,4880,,PHP,
1,Reference No,4879,JMLL WRS,500.0,373277.0,2024-05-23,4879,JMLL WRS,350.0,320802,418289,,2024-05-23,JMLL WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373277,,,320802.0,,,350.0,350.0,4879,,PHP,
1,Reference No,4876,JMAR H2O RS,500.0,373263.0,2024-05-23,4876,JMAR H2O RS,350.0,320791,418288,,2024-05-23,JMAR H2O RS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373263,,,320791.0,,,350.0,350.0,4876,,PHP,
1,Reference No,4874,DEEP SEA WRS,500.0,373268.0,2024-05-23,4874,DEEP SEA WRS,350.0,320794,418287,,2024-05-23,DEEP SEA WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373268,,,320794.0,,,350.0,350.0,4874,,PHP,
1,Reference No,4952,M & G WRS,350.0,372546.0,2024-05-27,4952,M & G WRS,350.0,302485,418295,,2024-05-27,M & G WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372546,,,302485.0,,,350.0,350.0,4952,,PHP,
1,Reference No,4951,ALLEN IVERSON INDON WRS,350.0,372497.0,2024-05-27,4951,ALLEN IVERSON WRS,350.0,302476,418294,,2024-05-27,ALLEN IVERSON WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372497,,,302476.0,,,350.0,350.0,4951,,PHP,
1,Reference No,4908,P.A EXPRESS FOOD VENTURES INC,600.0,371919.0,2024-05-28,4908,P.A EXPRESS FOOD VENTURES INC,600.0,320390,418293,,2024-05-28,P.A EXPRESS FOOD VENTURES INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371919,,,320390.0,,,550.0,600.0,4908,,PHP,
1,Reference No,4903,SAA HEALTH CARE,600.0,371953.0,2024-05-28,4903,SAA HEALTH CARE,600.0,318580,418292,,2024-05-28,SAA HEALTH CARE,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371953,,,318580.0,,,600.0,600.0,4903,,PHP,
1,Reference No,4902,HANSBURY INC.,600.0,371941.0,2024-05-28,4902,HANSBURY INC.,600.0,318570,418291,,2024-05-28,HANSBURY INC.,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371941,,,318570.0,,,600.0,600.0,4902,,PHP,
1,Reference No,4954,AQUA AFA MARINE,350.0,372493.0,2024-05-27,4954,AQUA AFA MARINE,350.0,302472,418297,,2024-05-27,AQUA AFA MARINE,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372493,,,302472.0,,,350.0,350.0,4954,,PHP,
1,Reference No,4953,AQUA PIA,350.0,372501.0,2024-05-27,4953,AQUA-PIA,350.0,302480,418296,,2024-05-27,AQUA-PIA,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372501,,,302480.0,,,350.0,350.0,4953,,PHP,
1,Reference No,4960,AIILECZ WRS,350.0,372513.0,2024-05-27,4960,AIILECZ WRS,350.0,318670,418302,,2024-05-27,AIILECZ WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372513,,,318670.0,,,350.0,350.0,4960,,PHP,
1,Reference No,4959,LMNM REFILLING,350.0,372537.0,2024-05-27,4959,LMNM REFILLING,350.0,318686,418301,,2024-05-27,LMNM REFILLING,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372537,,,318686.0,,,350.0,350.0,4959,,PHP,
1,Reference No,4958,BSR PURIFIED,350.0,372551.0,2024-05-27,4958,BSR PURIFIED,350.0,318695,418300,,2024-05-27,BSR PURIFIED,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372551,,,318695.0,,,350.0,350.0,4958,,PHP,
1,Reference No,4957,PRINCESS PURIFIED,350.0,372532.0,2024-05-27,4957,PRINCESS PURIFIED,350.0,318681,418299,,2024-05-27,PRINCESS PURIFIED,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372532,,,318681.0,,,350.0,350.0,4957,,PHP,
1,Reference No,4956,AQUA VITA,350.0,372528.0,2024-05-27,4956,AQUA VITA,350.0,318677,418298,,2024-05-27,AQUA VITA,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372528,,,318677.0,,,350.0,350.0,4956,,PHP,
1,Reference No,715774,AMBC'S,500.0,372302.0,2024-05-15,715774,AMBC'S,500.0,318629,418305,,2024-05-15,AMBC'S,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372302,,,318629.0,,,500.0,500.0,715774,,PHP,
1,Reference No,715773,SHEILZ,500.0,372303.0,2024-05-15,715773,SHEILZ WATER STATION,500.0,301607,418304,,2024-05-15,SHEILZ WATER STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372303,,,301607.0,,,500.0,500.0,715773,,PHP,
1,Reference No,4961,AQUA JAS WRS,350.0,372500.0,2024-05-27,4961,AQUA JAS WRS,350.0,318662,418303,,2024-05-27,AQUA JAS WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372500,,,318662.0,,,350.0,350.0,4961,,PHP,
1,Reference No,724850,ISLA AGUA WRS,450.0,371579.0,2024-05-02,724850,ISLA AGUA WRS,450.0,317210,418308,,2024-05-02,ISLA AGUA WRS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,371579,,,317210.0,,,450.0,450.0,724850,,PHP,
1,Reference No,724849,BENDITA WRS,450.0,371577.0,2024-05-02,724849,BENDITA WRS,450.0,317208,418307,,2024-05-02,BENDITA WRS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,371577,,,317208.0,,,450.0,450.0,724849,,PHP,
1,Reference No,715778,OZONE PURE,500.0,372300.0,2024-05-15,715778,OZONE PURE - GITNANG BAYAN,500.0,301606,418306,,2024-05-15,OZONE PURE - GITNANG BAYAN,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372300,,,301606.0,,,500.0,500.0,715778,,PHP,
1,Reference No,726264,RIZDY WATER WS,550.0,371722.0,2024-05-15,726264,RIZDY WATER WS,550.0,318492,418313,,2024-05-15,RIZDY WATER WS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371722,,,318492.0,,,500.0,550.0,726264,,PHP,
1,Reference No,726263,MHAR-THEL WATER RS,550.0,371725.0,2024-05-15,726263,MHAR-THEL WATER RS,550.0,318495,418312,,2024-05-15,MHAR-THEL WATER RS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371725,,,318495.0,,,500.0,550.0,726263,,PHP,
1,Reference No,726262,VOCAL WATER SUPPLY,300.0,371723.0,2024-05-15,726262,VOCAL WATER SUPPLY,300.0,318493,418311,,2024-05-15,VOCAL WATER SUPPLY,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371723,,,318493.0,,,300.0,300.0,726262,,PHP,
1,Reference No,726260,MCHANJO CORP (SANDOVAL),2100.0,371441.0,2024-05-09,726260,MC DONALD'S SANDOVAL (893) GAC,2100.0,,418310,,2024-05-09,MC DONALD'S SANDOVAL (893) GAC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,2100.0,2100.0,726260,,PHP,
1,Reference No,726269,PATRICH FOOD CENTRE,2100.0,371455.0,2024-05-21,726269,MC DONALD'S SM FAIRVIEW (151) GAC,2100.0,301195,418315,,2024-05-21,MC DONALD'S SM FAIRVIEW (151) GAC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371455,,,301195.0,,,2100.0,2100.0,726269,,PHP,
1,Reference No,726267,PATRICH FOOD CENTRE,2100.0,371457.0,2024-05-21,726267,MC DONALD'S WEST FAIRVIEW (387) GAC,2100.0,301197,418314,,2024-05-21,MC DONALD'S WEST FAIRVIEW (387) GAC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371457,,,301197.0,,,2100.0,2100.0,726267,,PHP,
1,Reference No,726270,MCMARY FOOD CENTER,2100.0,371458.0,2024-05-21,726270,MC DONALD'S STA MONICA COMMERCIAL (905) GAC,2100.0,301198,418317,,2024-05-21,MC DONALD'S STA MONICA COMMERCIAL (905) GAC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371458,,,301198.0,,,2100.0,2100.0,726270,,PHP,
1,Reference No,726273,PATRICH FOOD WEB CORP,2100.0,371462.0,2024-05-21,726273,MCDONALD'S GEN. LUIS NOVALICHES 956 GAC,2100.0,301201,418319,,2024-05-21,MCDONALD'S GEN. LUIS NOVALICHES 956 GAC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371462,,,301201.0,,,2100.0,2100.0,726273,,PHP,
1,Reference No,726271,MC SEINA RESTAURANT CORP,1200.0,371460.0,2024-05-21,726271,MCDONALD'S CAMARIN 574 GAC,1200.0,301199,418318,,2024-05-21,MCDONALD'S CAMARIN 574 GAC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371460,,,301199.0,,,1200.0,1200.0,726271,,PHP,
1,Reference No,726300,PURE HARVEST VEGETABLE CORPORATION,700.0,372278.0,2024-05-31,726300,PURE HARVEST MAYNILAD,700.0,301570,418323,,2024-05-31,PURE HARVEST MAYNILAD,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372278,,,301570.0,,,700.0,700.0,726300,,PHP,
1,Reference No,726299,AQUA 2000,700.0,372270.0,2024-05-31,726299,AQUA 200 - LAGRO,700.0,301564,418322,,2024-05-31,AQUA 200 - LAGRO,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372270,,,301564.0,,,700.0,700.0,726299,,PHP,
1,Reference No,726280,MAGNOLIA PLACE CONDOMINIUM,1400.0,373071.0,2024-05-29,726280,MAGNOLIA PLACE CONDOMINIUM CORP. WATER STATION,1400.0,302071,418321,,2024-05-29,MAGNOLIA PLACE CONDOMINIUM CORP. WATER STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,373071,,,302071.0,,,1400.0,1400.0,726280,,PHP,
1,Reference No,726274,PATRICH QSK FOOD CENTRE FOOD CORP,2100.0,371461.0,2024-05-21,726274,MCDONALD'S QH SAN BARTOLOME 820 GAC,2100.0,301200,418320,,2024-05-21,MCDONALD'S QH SAN BARTOLOME 820 GAC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371461,,,301200.0,,,2100.0,2100.0,726274,,PHP,
1,Reference No,726641,GALLOS WRS,700.0,371477.0,2024-05-07,726641,GALLOS WRS,700.0,317104,418326,,2024-05-07,GALLOS WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371477,,,317104.0,,,500.0,700.0,726641,,PHP,
1,Reference No,726640,ALCANTARA WATER SYSTEM,2100.0,371476.0,2024-05-07,726640,ALCANTARA WATER SYSTEM,2100.0,317103,418325,,2024-05-07,ALCANTARA WATER SYSTEM,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371476,,,317103.0,,,1500.0,2100.0,726640,,PHP,
1,Reference No,726639,ZAMZAM WRS MINERAL,700.0,371475.0,2024-05-07,726639,ZAMZAM WRS MINERAL,700.0,317102,418324,,2024-05-07,ZAMZAM WRS MINERAL,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371475,,,317102.0,,,500.0,700.0,726639,,PHP,
1,Reference No,726645,MR. NOLI SARSONA DEEPWELL L-1 PUSO/JP,700.0,371481.0,2024-05-07,726645,MR. NOLI SARSONA DEEPWELL L-1 PUSO/JP,700.0,317108,418330,,2024-05-07,MR. NOLI SARSONA DEEPWELL L-1 PUSO/JP,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371481,,,317108.0,,,500.0,700.0,726645,,PHP,
1,Reference No,726644,AQUAFIL,700.0,371480.0,2024-05-07,726644,AQUAFIL,700.0,317107,418329,,2024-05-07,AQUAFIL,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371480,,,317107.0,,,500.0,700.0,726644,,PHP,
1,Reference No,726643,RGU - ODIONGAN L-3,700.0,371479.0,2024-05-07,726643,RGU - ODIONGAN L-3,700.0,317106,418328,,2024-05-07,RGU - ODIONGAN L-3,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371479,,,317106.0,,,500.0,700.0,726643,,PHP,
1,Reference No,726642,AQUA PROGRESO PDW,700.0,371478.0,2024-05-07,726642,AQUA PROGRESO PDW,700.0,317105,418327,,2024-05-07,AQUA PROGRESO PDW,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371478,,,317105.0,,,500.0,700.0,726642,,PHP,
1,Reference No,726650,AQUA DUBAI,4700.0,371486.0,2024-05-07,726650,AQUA DUBAI,4700.0,317114,418335,,2024-05-07,AQUA DUBAI,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371486,,,317114.0,,,1000.0,4700.0,726650,,PHP,
1,Reference No,726649,IC WRS,4700.0,371485.0,2024-05-07,726649,IC WRS,4700.0,317113,418334,,2024-05-07,IC WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371485,,,317113.0,,,1000.0,4700.0,726649,,PHP,
1,Reference No,726648,MEGA CRISTAL,700.0,371484.0,2024-05-07,726648,MEGA CRISTAL,700.0,317112,418333,,2024-05-07,MEGA CRISTAL,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371484,,,317112.0,,,500.0,700.0,726648,,PHP,
1,Reference No,726647,ROVIILOS HOSPITAL L-3,700.0,371483.0,2024-05-07,726647,ROVIILOS HOSPITAL L-3,700.0,317111,418332,,2024-05-07,ROVIILOS HOSPITAL L-3,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371483,,,317111.0,,,500.0,700.0,726647,,PHP,
1,Reference No,726646,WATER GENIE - TUBURAN,700.0,371482.0,2024-05-07,726646,WATER GENIE - TUBURAN,700.0,317110,418331,,2024-05-07,WATER GENIE - TUBURAN,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371482,,,317110.0,,,500.0,700.0,726646,,PHP,
1,Reference No,726749,ST. JOSEPH COLLEGE,5600.0,372189.0,2024-05-02,726749,ST. JOSEPH COLLEGE MANILA ABEN PRESSURE TANK,5600.0,301452,418336,,2024-05-02,ST. JOSEPH COLLEGE MANILA ABEN PRESSURE TANK,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372189,,,301452.0,,,5600.0,5600.0,726749,,PHP,
1,Reference No,726947,HYDRO ACTIVE WRS,450.0,371580.0,2024-05-02,726947,HYDRO ACTIVE WRS,450.0,317211,418337,,2024-05-02,HYDRO ACTIVE WRS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,371580,,,317211.0,,,450.0,450.0,726947,,PHP,
1,Reference No,726981,KRYSTAL PURE WATER,450.0,371545.0,2024-05-02,726981,KRYSTAL PURE WATER,450.0,317175,418342,,2024-05-02,KRYSTAL PURE WATER,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371545,,,317175.0,,,450.0,450.0,726981,,PHP,
1,Reference No,726980,DEL CARMEN PURIFIED WRS,450.0,371544.0,2024-05-02,726980,DEL CARMEN PURIFIED WRS,450.0,317174,418341,,2024-05-02,DEL CARMEN PURIFIED WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371544,,,317174.0,,,450.0,450.0,726980,,PHP,
1,Reference No,726949,STREAM WRS,2950.0,371582.0,2024-05-02,726949,STREAM WRS,2950.0,317213,418339,,2024-05-02,STREAM WRS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,371582,,,317213.0,,,1000.0,2950.0,726949,,PHP,
